lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
20804,386,406560804,279315816,30481920,127244988,127244988,934130978,877670887,797,19.823244057561716,19.44785366017481,18.661624833444673,18.661624833444673,20.655127220836558,6.682108597449809,589775.2532561778,240000,1400000,198132.10874469858,120000,198132.10874469858,120000,348518.99355981685,87500,6.4568584407299525,3.6,0.4167304675001995,0.4,0.07497505834330256,0.31297898554923165,1172058.9435382686,1,1
20805,883,951566568,711592464,92519304,239974104,239974104,635590209,396674309,2029,20.673620204418242,20.383015924885953,19.296041579651757,19.296041579651757,20.270064589739174,7.615791072035833,603953.0882554238,384000,1344000,181452.2297753673,120000,181452.2297753673,120000,210708.75098791978,80000,17.093008102548012,4.8,0.3081877440508472,0.3384615384615385,0.09722840956303963,0.25218845645699484,313252.93691473635,0.9977349943374858,0.9966024915062288
20806,870,1248671316,1480657092,104939820,-231985776,-231985776,1000732521270,1000546970685,2728,20.945345876532453,21.115751807948453,0,0,27.63175336903679,7.911690520708339,468592.5045935584,180000,600000,-648815.8451047194,79000,-648815.8451047194,79000,130651027.70540825,120000,5.713095138309261,1.6363636363636365,0.33624354266267725,0.4,0.0840411873447728,-0.18578610161651218,366837434.48313785,0.9804597701149426,0.9793103448275862
20807,8811,54362180388,49412194632,3607568496,4949985756,4949985756,33143774084,19000294834,32910,24.718934535597885,24.623463085595652,22.322650536149133,22.322650536149133,24.224120725532458,10.401562227376685,1094337.1985230977,360000,1800000,282629.09344684874,108000,282629.09344684874,108000,588561.2153488122,100000,1245.9189269665014,3.9,0.2660843861130439,0.3333333333333333,0.06636173292262465,0.09105568836037099,1007103.4361592222,0.979344001815912,0.979230507320395
20808,686,617969928,524019708,87870900,93950220,93950220,577111821,428156809,2010,20.241950355662045,20.0770398541734,18.358275636136042,18.358275636136042,20.173546604655918,7.606387389772652,400246.00684780447,156000,780000.0000000012,80062.39648444903,42000,80062.39648444903,42000,225267.9975907026,70000,51.39602762877353,2.6666666666666665,0.26699917716971355,0.25,0.14219284146137287,0.15203040753788913,287120.3089552239,0.9985422740524781,0.9956268221574344
20809,914,1886792676,1029707064,82566252,857085612,857085612,1441488559,1031063400,2086,21.358144228192373,20.752540195825155,20.56904837005561,20.56904837005561,21.088942138833648,7.643482907077201,651074.9731475596,240000,1080000,266319.8647163945,96000,266319.8647163945,96000,322133.93670070276,76250,20.840589725547513,3.98,0.36301189629840197,0.36753246753246754,0.04376010838405438,0.4542553206306807,691029.9899328859,0.9803063457330415,0.9803063457330415
20810,215,136532628,119795040,29782488,16737588,16737588,98993000,62304998,456,18.73207418431675,18.601292848798884,16.633167586368472,16.633167586368472,18.410559708630018,6.124683390894205,247112.80244639478,120000,360000,55540.061950583775,36000,55540.061950583775,36000,104048.10573818993,40000,4.764302434753251,3,0.3101265978090882,0.25,0.21813458391791887,0.12259038916324089,217089.91228070174,0.9953488372093023,0.9953488372093023
20811,257,302417388,228434232,39934752,73983156,73983156,5204130859,1007572500,717,19.527318703923278,19.246758906301316,18.11934801715368,18.11934801715368,22.37271854332202,6.576469569048224,534940.9928440196,300000,1052664.8000000007,167269.05913573303,120000,167269.05913573303,120000,1326952.7077453386,150000,3.633228182630775,2.2654088050314467,0.3719057905349781,0.3333333333333333,0.13205177210246918,0.24463922689524717,7258202.034867504,0.9883268482490273,0.9883268482490273
20812,408,235543128,147527928,43630212,88015200,88015200,187476910,105694500,884,19.277404592657277,18.8095280649724,18.293020096161243,18.293020096161243,19.04916625445889,6.785587645007929,285411.4194623332,168000,540000,113243.57101751116,60000,113243.57101751116,60000,242118.8073634595,70000,4.297542511931993,2.869565217391304,0.2687412711795888,0.3333333333333333,0.1852323706934893,0.37366914818249336,212077.9524886878,0.9828431372549019,0.9828431372549019
20813,337,204466128,165196368,45916620,39269760,39269760,318360509,178858009,780,19.13591289136738,18.922645439390713,17.48596534046488,17.48596534046488,19.578694977860685,6.660575149839686,259868.4221913925,174000,381600.0000000008,63087.80312664586,48000,63087.80312664586,48000,271766.9816163614,127500,61.436586618312006,1.3218588640275388,0.2769367114182056,0.3,0.224568345129517,0.19205997777783515,408154.49871794874,1,1
20814,484,572713656,387085056,45028416,185628600,185628600,434250123,127269700,1054,20.16589642377087,19.77415501237447,19.039258466659675,19.039258466659675,19.889131248635245,6.961296045910167,443718.10735114414,240000,900000,159722.74234125967,96000,159722.74234125967,96000,198700.45459473875,84166.66666666666,7.697118834048121,3.272727272727273,0.3995556809825279,0.3939393939393939,0.07862291308800222,0.32412113462857606,412002.01423149905,0.993801652892562,0.9958677685950413
30101,504,411939840,331444368,117770016,80495472,80495472,1807733250,1317109779,2077,19.83638787966199,19.61897053751958,18.203711504782643,18.203711504782643,21.315339549867854,7.639161171659173,294372.1069544242,105000,600000,96791.99317162088,12000,96791.99317162088,12000,582490.3608314628,150000,1.3051034153908234,0.45,0.2864078845221733,0.5,0.2858912990790112,0.1954058922778627,870357.8478574868,0.9781746031746031,0.9821428571428571
30102,540,822945852,654617544,69173040,168328308,168328308,715043555,327202383,3019,20.52840096425337,20.299561722299728,18.941426850601324,18.941426850601324,20.387854016285406,8.013012110368916,774771.6676300593,240000,1422000.000000006,177179.43369305314,80000,177179.43369305314,80000,408603.87427356344,150000,3.5262575691772726,1.8,-0.3384406244681119,0.3333333333333333,0.08405539663622971,0.20454360100474753,236847.8155018218,0.9666666666666667,0.9574074074074074
30103,979,604620684,492340464,126071664,112280220,112280220,1340531321,573784300,2740,20.220111852427003,20.0146810371661,18.536508277749572,18.536508277749572,21.01633188127555,7.916078096302786,267819.83744010923,120000,400000,60620.94488861566,30000,60620.94488861566,30000,388285.32691697386,100000,9.855805788132022,1.1079545454545454,0.3444264208041782,0.3333333333333333,0.2085136472109181,0.18570357080274813,489245.00766423356,0.9795709908069459,0.9805924412665986
30104,586,1462343292,1041878700,150139008,420464592,420464592,1923238001,539931158,1657,21.103305981243835,20.764291363712573,19.85687083169177,19.85687083169177,21.377276061885315,7.4133673356952405,1059387.4856433198,360000,1800000,399665.395967064,120000,399665.395967064,120000,829415.0842770821,225000,3.7355460641444975,1.8,0.1846648433142762,0.3333333333333333,0.10267015195498978,0.2875279657657841,1160674.713940857,0.9726962457337884,0.9709897610921502
30105,538,3568670832,3892820532,137637276,-324149700,-324149700,2648625142,1904744409,1659,21.995459047724992,22.08239980458916,0,0,21.697306528351746,7.414572881350589,961545.1290660913,267580,1440000,62839.009518831896,60000,62839.009518831896,60000,653408.63321968,150000,12.328370113457728,1.7799779977997798,0.06474651180570655,0.2222222222222222,0.038568218387029986,-0.09083205351790204,1596519.0729355032,0.9442379182156134,0.9628252788104089
30106,533,754426500,506627532,137664864,247798968,247798968,1614825484,319307957,1215,20.44146841724553,20.043286642653516,19.328128366537264,19.328128366537264,21.202492728958727,7.103322062526113,518620.3691568758,120000,900000,144812.15275926728,24000,144812.15275926728,24000,1030278.1100398682,125000,2.701822593461345,0.8028479886080455,-0.5069586839337485,0.2857142857142857,0.18247617759980594,0.32846005276855994,1329074.4724279835,0.9455909943714822,0.9662288930581614
30107,537,284052528,303342336,92570772,-19289808,-19289808,588806978,186994837,1588,19.46466974028986,19.53037255078413,0,0,20.19360897822989,7.370860166536716,209583.93585363336,84000,438210.0000000007,15283.734444371827,30000,15283.734444371827,30000,287248.0811359877,80000,2.7384448965035446,1.2,-0.2729517582676916,0.5,0.32589314607332065,-0.06790929880405781,370785.2506297229,0.9813780260707635,0.9888268156424581
30108,543,2108978160,1232334888,193141188,876643272,876643272,1037711846,407118450,1590,21.469469383244814,20.9321764906069,20.591610709321056,20.591610709321056,20.76028397910473,7.372118028337787,1054863.7936888984,267000,2081999.999999999,327545.31342131906,60000,327545.31342131906,60000,465339.4416213013,150000,5.9655310397873835,1.6,0.38943368102479964,0.36115942028985504,0.09158045904088452,0.4156720484957511,652648.9597484276,0.9834254143646409,0.9760589318600368
30109,1998,5580860952,3580951692,646993980,1999909260,1999909260,5707463978,1724908869,6786,22.442608894090075,21.9988944380644,21.41636764697713,21.41636764697713,22.465040625178794,8.822764296703758,870000.0189244511,240000,1258479,358115.38821382186,60000,358115.38821382186,60000,696216.0358710655,166666.66666666666,11.545830472667909,1.68,0.209555310933661,0.3333333333333333,0.11593085467720501,0.3583513864976867,841064.5414087828,0.933933933933934,0.9304304304304304
30201,301,204183288,174924900,43387308,29258388,29258388,302067085,183485278,1076,19.134528623911187,18.979867302639235,17.191676893940706,17.191676893940706,19.526159689742762,6.981934677156389,365952.5838083336,201000,720000,67707.91957296952,36000,67707.91957296952,36000,340166.0383596115,150000,2.1216756840729993,1.26,0.16223361636811542,0.19047619047619047,0.2124919645725364,0.1432947244928292,280731.4916356877,0.9700996677740864,0.9700996677740864
30202,613,1448062848,915759216,115047444,532303632,532303632,504606169,364360886,1640,21.093492533973535,20.63526402454661,20.092724623218324,20.092724623218324,20.039288821603414,7.403061091090091,701756.2332426738,240000,1080000,227994.7768850519,60000,227994.7768850519,60000,311512.7642679018,127500,8.35097048591452,2.16,0.18504537482062544,0.3142857142857143,0.07944920633721003,0.3675970505943123,307686.68841463415,0.964110929853181,0.965742251223491
30203,576,756929736,701854176,105612732,55075560,55075560,2233553061,402972555,2311,20.44478098939244,20.36923621534102,17.824216636710652,17.824216636710652,21.526859455805788,7.7458682297922685,453889.2384070365,180000,900000,20052.99545531164,60000,20052.99545531164,60000,1408829.7556202556,200000,2.272269853154276,0.9,0.20782006390159885,0.4,0.13952778834943275,0.07276178670301307,966487.6940718304,0.9322916666666666,0.9253472222222222
30204,439,830355132,831450696,282653100,-1095564,-1095564,2357217465,1832256455,1720,20.537364038328526,20.53868256079239,0,0,21.580747720539136,7.450660796211539,392392.475240401,117000,660000,51874.125031799675,18000,51874.125031799675,18000,1043617.6853171595,200000,1.7194553085379156,0.6,-0.197183930077958,0.2,0.3404002565976795,-0.0013193920983678583,1370475.2703488371,0.9430523917995444,0.9749430523917996
30205,1458,5951037240,4716140568,426636432,1234896672,1234896672,5798732021,1914004339,5434,22.506831367529387,22.27425662600514,20.934253137939148,20.934253137939148,22.480905113702075,8.60061479955531,891132.965871464,256734,1440000,255450.76013435758,60000,255450.76013435758,60000,1426037.1885328267,200000,4.549436394352981,1.44,0.29004974074298234,0.28,0.0716911043897282,0.2075094848507451,1067120.3571954363,0.9142661179698217,0.9286694101508917
30206,970,1206438060,1182795180,181858176,23642880,23642880,1198414703,455519243,4336,20.9109381039577,20.891146271703658,16.978572612789012,16.978572612789012,20.90426544034488,8.374938143835367,400874.36485911,160000,720000,100390.21392150487,30000,100390.21392150487,30000,275960.8053615551,70000,6.176444793963811,3.6,0.2882905065580243,0.3333333333333333,0.150739753684495,0.01959725972172993,276387.1547509225,0.8505154639175257,0.8494845360824742
30207,1764,3092989920,4227928092,392361084,-1134938172,-1134938172,13365181911,1694939513,7501,21.852404071995473,22.164977897477705,0,0,23.315918797518364,8.922924930641832,541874.1053600422,240000,1080000,112427.10021749613,60000,112427.10021749613,60000,6782596.279332981,100000,130.4601535800403,2.5714285714285716,0.21858279850779952,0.3,0.1268549507591024,-0.3669388524874339,1781786.6832422344,0.9195011337868481,0.9206349206349206
30208,670,1000166976,510285036,72673980,489881940,489881940,1151860066,628137321,1657,20.723432800007302,20.050480023636833,20.009674983304336,20.009674983304336,20.864643922224023,7.4133673356952405,531358.0244535698,180000,960000,241860.42335050486,60000,241860.42335050486,60000,688785.8258283924,400000,1.9161369658046803,0.6666666666666666,0.1835436410391321,0.375,0.07266184721539937,0.48980015512929714,695147.8974049487,0.9776119402985075,0.9776119402985075
30209,883,1581356664,1138236864,155060892,443119800,443119800,1732006929,636947234,2984,21.181548964291526,20.852746292468392,19.90935072260074,19.90935072260074,21.272546648233384,8.001355025826703,758275.8037729182,245640,1414999.2000000011,196324.98957674205,60000,196324.98957674205,60000,551466.5117878434,125000,3.3108177490601833,2.4,0.2086186196182966,0.24575163398692812,0.09805560980011781,0.28021496357383424,580431.2764745308,0.9558323895809739,0.956964892412231
30210,361,319048740,266772984,68204628,52275756,52275756,446242461,328097047,891,19.58085444218089,19.401908611256857,17.772043284283637,17.772043284283637,19.916372999038703,6.79346613258001,291231.0652116646,137500,540000,-11263.104784422836,23400,-11263.104784422836,23400,383224.12429641205,102500,3.220801338832627,1.0296083070961066,0.20545258554302542,0.25925925925925924,0.2137749486175686,0.16384880880582697,500833.28956228954,0.96398891966759,0.96398891966759
30211,495,816562200,706050372,197166072,110511828,110511828,607390425,420043265,1875,20.520613647509986,20.375197142770592,18.52063312296642,18.52063312296642,20.224682348186303,7.53689712956617,601617.2036540976,180000,900000,65508.284406444596,30000,65508.284406444596,30000,314527.89250584407,100000,7.511713132835608,2.1,0.2493706947429761,0.2,0.24145873027186415,0.13533791791978614,323941.56,0.9535353535353536,0.9232323232323232
30212,546,890945016,972610500,243857040,-81665484,-81665484,685314559,394593558,1524,20.60779327421561,20.695494252708905,0,0,20.345388502499915,7.329749689041512,452692.7102843782,159000,720000,53766.783142837085,24000,53766.783142837085,24000,533307.3226785833,150000,2.354250364902147,1.2,0.013533452789501096,0.2,0.27370604876923177,-0.09166164301209806,449681.469160105,0.8901098901098901,0.8827838827838828
30301,459,1180577160,1428066684,99660024,-247489524,-247489524,995860080,839914980,1419,20.88926927533556,21.07958739795275,0,0,20.71911732475681,7.258412150595307,624809.1812627162,300000,1200000,-177553.38573885694,60000,-177553.38573885694,60000,546431.2435422962,300000,2.1533932043408783,0.96,-0.4181913692326092,0.21052631578947367,0.08441635784314173,-0.2096343486773876,701804.1437632135,0.9433551198257081,0.9433551198257081
