outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag4,50,4,log_int,TRUE,log/log,0.00209354647365455,"",0.00157669664455465,0.189629496179874,0,0.0290631839743648,399,401,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag4,100,4,log_int,TRUE,log/log,0.00248250094087635,"",0.00167705138956547,0.145471947649476,0,0.0296547331563796,305,313,+0.25pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag5,0,5,log_int,TRUE,log/log,0.000819117618906616,"",0.00166593680619976,0.624377388517923,0,0.0307638381353478,714,714,+0.08pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag5,25,5,log_int,TRUE,log/log,0.00241271286318096,"",0.00160351203842829,0.137937320998396,0,0.028633037941992,469,475,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag5,50,5,log_int,TRUE,log/log,0.00211097767429849,"",0.00155478895486049,0.179996642239647,0,0.0290631839743648,399,401,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag5,100,5,log_int,TRUE,log/log,0.00265244681110582,"",0.00169820964146946,0.125018688424853,0,0.0296547331563796,305,313,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.000893114849629254,"",0.00166285812400911,0.592791026857647,0,0.0307638381353478,714,714,+0.09pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag6,25,6,log_int,TRUE,log/log,0.0025553756299035,*,0.00152770064281462,0.0998682919584075,0,0.028633037941992,469,475,+0.26pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag6,50,6,log_int,TRUE,log/log,0.00214637479416732,"",0.00153120893136815,0.166507888115955,0,0.0290631839743648,399,401,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag6,100,6,log_int,TRUE,log/log,0.00282221592424914,"",0.00172355750641096,0.10821833462471,0,0.0296547331563796,305,313,+0.28pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.000951910413827391,"",0.00173025150263637,0.583846328652501,0,0.0307638381353478,714,714,+0.10pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.00271347473730411,*,0.00151949605023487,0.0794559223966291,0,0.028633037941992,469,475,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.0022020094792627,"",0.00151776238267252,0.152407010619263,0,0.0290631839743648,399,401,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.00295059268510996,*,0.00175715000014229,0.0997516433127929,0,0.0296547331563796,305,313,+0.30pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.000728669923117763,"",0.00179919543319949,0.686632097328627,0,0.0307638381353478,714,714,+0.07pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.00286745156196351,*,0.0015328164760163,0.0665224316831775,0,0.028633037941992,469,475,+0.29pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.00229186464443325,"",0.00150979350620595,0.134640379578704,0,0.0290631839743648,399,401,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.00310927784836582,*,0.0017447016379322,0.0811895324710951,0,0.0296547331563796,305,313,+0.31pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.000488027522840042,"",0.00181623305914973,0.788895893455278,0,0.0307638381353478,714,714,+0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.00314582255085329,**,0.00155886120836934,0.0483041035140681,0,0.028633037941992,469,475,+0.31pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0025388974109876,"",0.00154822671692478,0.106637427498667,0,0.0290631839743648,399,401,+0.25pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.00337757644082901,*,0.0017064389084173,0.0536552395791763,0,0.0296547331563796,305,313,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag10,0,10,log_int,TRUE,log/log,0.0010970946188244,"",0.00185055763738077,0.555068034234934,0,0.0307638381353478,714,714,+0.11pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag10,25,10,log_int,TRUE,log/log,0.00312583424256304,**,0.00154674006145006,0.0479944874351485,0,0.028633037941992,469,475,+0.31pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag10,50,10,log_int,TRUE,log/log,0.00245277095259637,"",0.00155888653367299,0.121256769166881,0,0.0290631839743648,399,401,+0.25pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag10,100,10,log_int,TRUE,log/log,0.00315648248781705,*,0.00174348779658149,0.0766226815844227,0,0.0296547331563796,305,313,+0.32pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag0,0,0,lin_int,FALSE,lin/lin,0.012569830009039,***,0.00422125820722073,0.00390899800247779,0,0.0307638381353478,714,714,+1.26pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag0,25,0,lin_int,FALSE,lin/lin,0.00603714247140107,**,0.0027013278712297,0.0293607871660777,0,0.028633037941992,469,475,+0.60pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,0.00467956663328809,**,0.00221395401288967,0.0390113318931877,0,0.0290631839743648,399,401,+0.47pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,0.00447141366145219,**,0.00205286327898033,0.0344471851561542,0,0.0296547331563796,305,313,+0.45pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,0.0123099127453169,***,0.00395520931432015,0.00262655750055819,0,0.0307638381353478,714,714,+1.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,0.00627071271498333,**,0.00255483290689546,0.0171870260839812,0,0.028633037941992,469,475,+0.63pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,0.00497928800100075,**,0.00216148414291117,0.0249776043978747,0,0.0290631839743648,399,401,+0.50pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,0.00492446239768531,**,0.00197835349749524,0.0164015327574729,0,0.0296547331563796,305,313,+0.49pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,0.0121716866931633,***,0.00407243827959876,0.00378503250508523,0,0.0307638381353478,714,714,+1.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,0.00598711952461973,**,0.00259201334888082,0.0245409827205705,0,0.028633037941992,469,475,+0.60pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,0.0049402677778668,**,0.00218347326381899,0.0275600993147199,0,0.0290631839743648,399,401,+0.49pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,0.0047169945786064,**,0.00200709885024554,0.0230155195597442,0,0.0296547331563796,305,313,+0.47pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,0.0126186553902106,***,0.00367568015304239,0.000974932378264484,0,0.0307638381353478,714,714,+1.26pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,0.00591217323303187,**,0.00261744371027297,0.0277415408193597,0,0.028633037941992,469,475,+0.59pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,0.00457972570366774,**,0.00217557320834791,0.0397846161200478,0,0.0290631839743648,399,401,+0.46pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,0.00429094914583411,**,0.00205926332315695,0.0426477158741379,0,0.0296547331563796,305,313,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,0.0103582361619544,***,0.00313476452409382,0.00146164962583028,0,0.0307638381353478,714,714,+1.04pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,0.00445959520602157,*,0.00249387431980629,0.0790558732483666,0,0.028633037941992,469,475,+0.45pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,0.00376991743710111,*,0.00207796546731231,0.0749997928995479,0,0.0290631839743648,399,401,+0.38pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,0.00365080288772858,*,0.00213871470348142,0.0944199973582604,0,0.0296547331563796,305,313,+0.37pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,0.00996389956147982,***,0.00311606361756857,0.00203007835884819,0,0.0307638381353478,714,714,+1.00pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag5,25,5,lin_int,FALSE,lin/lin,0.00425291514722282,*,0.00247710825011813,0.0914297050514849,0,0.028633037941992,469,475,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,0.00367531196470232,*,0.00207406313278163,0.0818289685970355,0,0.0290631839743648,399,401,+0.37pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,0.00367515400668458,*,0.00215544881482544,0.0947868873810644,0,0.0296547331563796,305,313,+0.37pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.00904756552061565,***,0.00304270120593501,0.00395725346899431,0,0.0307638381353478,714,714,+0.90pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.00399330093483032,*,0.00232666447307436,0.0915341279568122,0,0.028633037941992,469,475,+0.40pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.00370091284988846,*,0.00201265263030701,0.0712457129144515,0,0.0290631839743648,399,401,+0.37pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.00381653368326096,*,0.00211734841633803,0.0778801709942107,0,0.0296547331563796,305,313,+0.38pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.00859848030182977,***,0.00291755710543426,0.00427208074106214,0,0.0307638381353478,714,714,+0.86pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.00395866315483659,*,0.00232258856424029,0.0937487618503621,0,0.028633037941992,469,475,+0.40pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.0036984664828641,*,0.00203604930680669,0.0746484666071739,0,0.0290631839743648,399,401,+0.37pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.00379918239314382,*,0.00214566070432804,0.0831067688059999,0,0.0296547331563796,305,313,+0.38pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.00886260197153668,***,0.00288901926966988,0.00300056374740001,0,0.0307638381353478,714,714,+0.89pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.00431420854212562,*,0.00237973069411595,0.0751144153921465,0,0.028633037941992,469,475,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.00388119957190324,*,0.00205133808620885,0.0636610639325884,0,0.0290631839743648,399,401,+0.39pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0039734939487009,*,0.00213093713432246,0.0684788372981519,0,0.0296547331563796,305,313,+0.40pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.00928698097660833,***,0.00281100388770053,0.00146399490799925,0,0.0307638381353478,714,714,+0.93pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.00494951959617668,**,0.00240219892059127,0.0439339865153819,0,0.028633037941992,469,475,+0.49pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.00430587404346175,**,0.00203566432362492,0.0388735188826148,0,0.0290631839743648,399,401,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.00434324920152592,**,0.00205265661322957,0.0396780306253905,0,0.0296547331563796,305,313,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag10,0,10,lin_int,FALSE,lin/lin,0.00947949142996424,***,0.002738397300004,0.000889665494343955,0,0.0307638381353478,714,714,+0.95pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag10,25,10,lin_int,FALSE,lin/lin,0.00462606410656968,*,0.00240453357085049,0.059366506838554,0,0.028633037941992,469,475,+0.46pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag10,50,10,lin_int,FALSE,lin/lin,0.00394528287321206,*,0.0020606221676542,0.060656481172715,0,0.0290631839743648,399,401,+0.39pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_lin_lin_lag10,100,10,lin_int,FALSE,lin/lin,0.00383654947213775,*,0.00213281412314543,0.0784701423375064,0,0.0296547331563796,305,313,+0.38pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S0_baseline,0,0,log_int,FALSE,log/lin,0.00667772939581248,"",0.00586598709139801,0.258584672308863,0,0.109919132688467,714,714,+0.67pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S0_baseline,25,0,log_int,FALSE,log/lin,-0.00136959572743451,"",0.00526780478656423,0.795805540002755,0,0.102607102887293,469,475,-0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S0_baseline,50,0,log_int,FALSE,log/lin,0.000767047497335514,"",0.00537252953495208,0.886982615338436,0,0.0976569728851609,399,401,+0.08pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S0_baseline,100,0,log_int,FALSE,log/lin,0.00210645924135172,"",0.00443782501384335,0.637227297669059,0,0.0949371469218707,305,313,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag1,0,1,log_int,FALSE,log/lin,0.00578751675705299,"",0.0059875774187173,0.336856931397158,0,0.109919132688467,714,714,+0.58pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag1,25,1,log_int,FALSE,log/lin,-0.00102812836039705,"",0.0051315665462044,0.841917108238575,0,0.102607102887293,469,475,-0.10pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag1,50,1,log_int,FALSE,log/lin,0.000474881561007369,"",0.00533883716790145,0.929440188032031,0,0.0976569728851609,399,401,+0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag1,100,1,log_int,FALSE,log/lin,0.00159941426171777,"",0.00456131294969765,0.727419403393965,0,0.0949371469218707,305,313,+0.16pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag2,0,2,log_int,FALSE,log/lin,0.00572300717360313,"",0.00619596900438587,0.35862231794709,0,0.109919132688467,714,714,+0.57pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag2,25,2,log_int,FALSE,log/lin,-0.000637385259820629,"",0.00497329989514069,0.898472331556711,0,0.102607102887293,469,475,-0.06pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag2,50,2,log_int,FALSE,log/lin,0.00117628174121853,"",0.00533517529805149,0.826301770067165,0,0.0976569728851609,399,401,+0.12pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag2,100,2,log_int,FALSE,log/lin,0.00231538156944056,"",0.00449871971879689,0.609191655764137,0,0.0949371469218707,305,313,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag3,0,3,log_int,FALSE,log/lin,0.00636078119657098,"",0.00603527789916487,0.295296937038263,0,0.109919132688467,714,714,+0.64pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag3,25,3,log_int,FALSE,log/lin,-0.00090228697384293,"",0.00495310829779141,0.85609892533845,0,0.102607102887293,469,475,-0.09pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_trade_retail,S_log_lin_lag3,50,3,log_int,FALSE,log/lin,0.000903549028412238,"",0.00532606942512123,0.865899514075281,0,0.0976569728851609,399,401,+0.09pp (NA% of mean),""
