outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,n_unit,interpret,err
Housing,census,housing_foundation_modern,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.0192003736897601,***,0.00584210280961116,0.00106390140763502,0.240715241721307,0.244758420920797,1428,714,714,-1.92pp (-8% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.0260431578295186,***,0.00782624012774986,0.00094389215205604,0.2772017537435,0.263619758999456,950,475,475,+2.60pp (+9% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,0.0214863233836163,***,0.0079927657612531,0.00748346294696181,0.285935657520562,0.271576396624524,802,401,401,+2.15pp (+8% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,0.0334451952560085,***,0.00851698443256969,0.000105959472623765,0.290800826673648,0.277681743303824,626,313,313,+3.34pp (+12% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.0226068428705472,***,0.00589297731336948,0.000136005691352298,0.240715241721307,0.244758420920797,1428,714,714,-2.26pp (-9% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.03239574690037,***,0.0102998978594785,0.00176375073995808,0.2772017537435,0.263619758999456,950,475,475,+3.24pp (+12% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.0279710723464562,***,0.00924927710851188,0.00265418469115331,0.285935657520562,0.271576396624524,802,401,401,+2.80pp (+10% of mean),
Housing,census,housing_foundation_modern,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.0396574422083153,***,0.00858638944253287,0.00000565559838264687,0.290800826673648,0.277681743303824,626,313,313,+3.97pp (+14% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.0415156459234682,***,0.0139143580365223,0.00294556057741663,0.240715241721307,0.244758420920797,1428,714,714,+4.15pp (+17% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.037248382876132,"",0.0361041086785542,0.302741726899119,0.2772017537435,0.263619758999456,950,475,475,-3.72pp (-13% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.0608269393792819,"",0.0478320068834611,0.204226222959133,0.285935657520562,0.271576396624524,802,401,401,-6.08pp (-21% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag6,100,6,log_int,TRUE,log/log,0.0135199353987796,"",0.0359479065150997,0.707099654916929,0.290800826673648,0.277681743303824,626,313,313,+1.35pp (+5% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.0303280569254023,**,0.0150947931827651,0.0448951799543087,0.240715241721307,0.244758420920797,1428,714,714,+3.03pp (+13% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.017265934079046,"",0.0436536118500594,0.6926361403437,0.2772017537435,0.263619758999456,950,475,475,-1.73pp (-6% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.0409199219765253,"",0.055712191777653,0.463081873985084,0.285935657520562,0.271576396624524,802,401,401,-4.09pp (-14% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.0410606859489152,"",0.0437794387443222,0.349021843932325,0.290800826673648,0.277681743303824,626,313,313,+4.11pp (+14% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.00466444728803849,"",0.0105253433197419,0.65778195429263,0.240715241721307,0.244758420920797,1428,714,714,+0.47pp (+2% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.00284541398870346,"",0.0392659265325977,0.942262250249123,0.2772017537435,0.263619758999456,950,475,475,+0.28pp (+1% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.00198194220316304,"",0.0501992637445041,0.968526201021024,0.285935657520562,0.271576396624524,802,401,401,+0.20pp (+1% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.0735524655319563,"",0.0449392121452343,0.10269928422794,0.290800826673648,0.277681743303824,626,313,313,+7.36pp (+25% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.0106535813627943,"",0.00888017598359926,0.230652873340725,0.240715241721307,0.244758420920797,1428,714,714,-1.07pp (-4% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.0185492069165317,"",0.0214981173797982,0.388667633169488,0.2772017537435,0.263619758999456,950,475,475,+1.85pp (+7% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0342262896081386,"",0.0223126249660334,0.125834270164491,0.285935657520562,0.271576396624524,802,401,401,+3.42pp (+12% of mean),
Housing,census,housing_foundation_modern,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.0518171768019073,**,0.0210144631417517,0.0142089844482039,0.290800826673648,0.277681743303824,626,313,313,+5.18pp (+18% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.0358545169603395,"",0.0288010405741411,0.213576225722416,0.240715241721307,0.244758420920797,1428,714,714,+3.59pp (+15% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.0722968945030836,"",0.0524018447727885,0.168340860275375,0.2772017537435,0.263619758999456,950,475,475,-7.23pp (-26% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.108921796131848,*,0.0581382070704919,0.0617286309610591,0.285935657520562,0.271576396624524,802,401,401,-10.89pp (-38% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.0374432186857135,"",0.0542301387537355,0.490424323821037,0.290800826673648,0.277681743303824,626,313,313,-3.74pp (-13% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.0241705357550704,"",0.0339226964840378,0.476377095349799,0.240715241721307,0.244758420920797,1428,714,714,+2.42pp (+10% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0338459366570587,"",0.0625275813518578,0.588557810235962,0.2772017537435,0.263619758999456,950,475,475,-3.38pp (-12% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.103660737199564,"",0.0756955969768224,0.17162946490749,0.285935657520562,0.271576396624524,802,401,401,-10.37pp (-36% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.0223316317168021,"",0.076303639424266,0.76997048877235,0.290800826673648,0.277681743303824,626,313,313,-2.23pp (-8% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.0215246030786612,"",0.0280062421193776,0.442406382039287,0.240715241721307,0.244758420920797,1428,714,714,-2.15pp (-9% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,-0.00246510899010751,"",0.0572050337267394,0.965645929337308,0.2772017537435,0.263619758999456,950,475,475,-0.25pp (-1% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,-0.0311760161064736,"",0.0701954542655521,0.657187648268803,0.285935657520562,0.271576396624524,802,401,401,-3.12pp (-11% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.038892068010778,"",0.0814451799927284,0.633323037099932,0.290800826673648,0.277681743303824,626,313,313,+3.89pp (+13% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.0237436573620953,"",0.0161563713446329,0.142106953388837,0.240715241721307,0.244758420920797,1428,714,714,-2.37pp (-10% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0138124455586142,"",0.0200457568176108,0.49113155285144,0.2772017537435,0.263619758999456,950,475,475,+1.38pp (+5% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0232778297024588,"",0.0203860759615601,0.254199673788302,0.285935657520562,0.271576396624524,802,401,401,+2.33pp (+8% of mean),
Housing,census,housing_foundation_modern,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.0288954792428499,"",0.0228998294294559,0.207955798807355,0.290800826673648,0.277681743303824,626,313,313,+2.89pp (+10% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.0145082388821491,***,0.00523483282570808,0.0057256676981499,0.754381212555889,0.243936462899943,1428,714,714,+1.45pp (+2% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-0.0233461391256124,***,0.00686525237370338,0.000729160588637509,0.718230857456144,0.263140118363228,950,475,475,-2.33pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-0.01941586086684,***,0.00742518507517698,0.00926362419092573,0.709541249424963,0.271364436064919,802,401,401,-1.94pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.0320366114160649,***,0.0084803114040052,0.000189497936679636,0.704773123110608,0.277731196634169,626,313,313,-3.20pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.0175224530109366,***,0.00547519352170977,0.00143352821993208,0.754381212555889,0.243936462899943,1428,714,714,+1.75pp (+2% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.0245215370293369,***,0.00724169518480554,0.000767729289288121,0.718230857456144,0.263140118363228,950,475,475,-2.45pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.0201417686260208,***,0.00758940913529511,0.00827325561183137,0.709541249424963,0.271364436064919,802,401,401,-2.01pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-0.0329649757868435,***,0.00840810673086305,0.000108618438797969,0.704773123110608,0.277731196634169,626,313,313,-3.30pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,0.0201141777046079,***,0.00580412032869269,0.000560939323594458,0.754381212555889,0.243936462899943,1428,714,714,+2.01pp (+3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.0259778811113791,***,0.00777886458064699,0.000905340574786657,0.718230857456144,0.263140118363228,950,475,475,-2.60pp (-4% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.0213509258235492,***,0.00796667753166754,0.0076657233029904,0.709541249424963,0.271364436064919,802,401,401,-2.14pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.0342263702977799,***,0.00847914955568156,0.0000683104165044811,0.704773123110608,0.277731196634169,626,313,313,-3.42pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,0.0235213799871939,***,0.0058189950865171,0.0000587212950081107,0.754381212555889,0.243936462899943,1428,714,714,+2.35pp (+3% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,-0.0318215127256635,***,0.010268745067736,0.00205806875142917,0.718230857456144,0.263140118363228,950,475,475,-3.18pp (-4% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,-0.0274398363396989,***,0.00923493052672608,0.00314432790073609,0.709541249424963,0.271364436064919,802,401,401,-2.74pp (-4% of mean),
Housing,census,housing_foundation_traditional,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-0.0398128333512099,***,0.00854891344898508,0.00000475320071573784,0.704773123110608,0.277731196634169,626,313,313,-3.98pp (-6% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag6,0,6,log_int,TRUE,log/log,-0.0395465612300353,***,0.0139277594192813,0.00464845649230179,0.754381212555889,0.243936462899943,1428,714,714,-3.95pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag6,25,6,log_int,TRUE,log/log,0.0378097524749849,"",0.0362192157282354,0.297057197287494,0.718230857456144,0.263140118363228,950,475,475,+3.78pp (+5% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag6,50,6,log_int,TRUE,log/log,0.0596779760005749,"",0.0481861347549065,0.216261289787704,0.709541249424963,0.271364436064919,802,401,401,+5.97pp (+8% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.0143630485767933,"",0.0360296515127456,0.69042731492589,0.704773123110608,0.277731196634169,626,313,313,-1.44pp (-2% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.0275173817359412,*,0.0148235800509967,0.0638195792025974,0.754381212555889,0.243936462899943,1428,714,714,-2.75pp (-4% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.0211948484407342,"",0.0435805110296116,0.626952477599422,0.718230857456144,0.263140118363228,950,475,475,+2.12pp (+3% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.0403984266524361,"",0.0558335468201732,0.469764252663767,0.709541249424963,0.271364436064919,802,401,401,+4.04pp (+6% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.0402899736824534,"",0.0438348109240071,0.358736611870553,0.704773123110608,0.277731196634169,626,313,313,-4.03pp (-6% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0030408887845631,"",0.0104373449506814,0.770870707388684,0.754381212555889,0.243936462899943,1428,714,714,-0.30pp (-0% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.0025867091886563,"",0.0390780704165815,0.947251784134433,0.718230857456144,0.263140118363228,950,475,475,+0.26pp (+0% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag8,50,8,log_int,TRUE,log/log,-0.000127476532267906,"",0.0499864219292066,0.997966489842901,0.709541249424963,0.271364436064919,802,401,401,-0.01pp (-0% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag8,100,8,log_int,TRUE,log/log,-0.0692619508333418,"",0.0450591081520956,0.125273635209101,0.704773123110608,0.277731196634169,626,313,313,-6.93pp (-10% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.0114772753211952,"",0.00863177569962886,0.184057517491193,0.754381212555889,0.243936462899943,1428,714,714,+1.15pp (+2% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag9,25,9,log_int,TRUE,log/log,-0.0148073861963594,"",0.0212431066110184,0.486116791048083,0.718230857456144,0.263140118363228,950,475,475,-1.48pp (-2% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag9,50,9,log_int,TRUE,log/log,-0.0315431058913243,"",0.0221723440485411,0.155621974327936,0.709541249424963,0.271364436064919,802,401,401,-3.15pp (-4% of mean),
Housing,census,housing_foundation_traditional,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.0475435639968452,**,0.0211857789428148,0.0255251506290567,0.704773123110608,0.277731196634169,626,313,313,-4.75pp (-7% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0377160728855291,"",0.0289442737622925,0.192975548965471,0.754381212555889,0.243936462899943,1428,714,714,-3.77pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.068973812103901,"",0.0524598846846404,0.189215736273434,0.718230857456144,0.263140118363228,950,475,475,+6.90pp (+10% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.101836146632453,*,0.0586833786679495,0.0834491612211741,0.709541249424963,0.271364436064919,802,401,401,+10.18pp (+14% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.0288608293996495,"",0.0545074247896035,0.596846022974574,0.704773123110608,0.277731196634169,626,313,313,+2.89pp (+4% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.0201736155299365,"",0.0340555742976826,0.553788396510065,0.754381212555889,0.243936462899943,1428,714,714,-2.02pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.0368807763659301,"",0.0616229049440323,0.549798000507333,0.718230857456144,0.263140118363228,950,475,475,+3.69pp (+5% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.0966312695695774,"",0.0755137633581527,0.201409588246897,0.709541249424963,0.271364436064919,802,401,401,+9.66pp (+14% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.0137054388789595,"",0.0759207511959496,0.856859230110439,0.704773123110608,0.277731196634169,626,313,313,+1.37pp (+2% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.0263498256666682,"",0.0277863518156385,0.343297527770337,0.754381212555889,0.243936462899943,1428,714,714,+2.63pp (+3% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.011443042830931,"",0.0566264893982421,0.839941409867124,0.718230857456144,0.263140118363228,950,475,475,+1.14pp (+2% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.0347942411358278,"",0.0697834047454556,0.618332888674569,0.709541249424963,0.271364436064919,802,401,401,+3.48pp (+5% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,-0.0334556425117655,"",0.0816907227327295,0.682424226060997,0.704773123110608,0.277731196634169,626,313,313,-3.35pp (-5% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.0273760672216473,*,0.0157853543917232,0.0833023862435254,0.754381212555889,0.243936462899943,1428,714,714,+2.74pp (+4% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,-0.00938617401701485,"",0.0200404759878854,0.639741872055035,0.718230857456144,0.263140118363228,950,475,475,-0.94pp (-1% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,-0.019071217925084,"",0.0208106486673951,0.360000747117503,0.709541249424963,0.271364436064919,802,401,401,-1.91pp (-3% of mean),
Housing,census,housing_foundation_traditional,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,-0.0238785405292311,"",0.0234704690589502,0.309757829646292,0.704773123110608,0.277731196634169,626,313,313,-2.39pp (-3% of mean),
Housing,census,housing_own,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.00321711878497204,**,0.0012602845039747,0.0108966244469403,0.930018889718579,0.0959451825504832,1428,714,714,-0.32pp (-0% of mean),
