hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,agri_hh,owned_plots_n,owned_area_sqm,cultivated_area_sqm,rented_in_area_sqm,rented_in_any,plot_wet_farmed_share,plot_wet_rented_share,plot_wet_shared_share,plot_wet_fallow_share,plot_dry_farmed_share,plot_dry_rented_share,plot_dry_shared_share,plot_dry_fallow_share,double_crop_share,wet_use_seed,wet_use_fertiliser,wet_use_pesticide,wet_use_equipment,wet_use_hired_labour,dry_use_seed,dry_use_fertiliser,dry_use_pesticide,dry_use_equipment,dry_use_hired_labour,input_total_12m_rs,input_intensity_per_sqm,n_crop_types,grows_staple,grows_cashcrop,grows_horticulture,wet_grows_staple,dry_grows_staple,crop_sold_any,crop_sales_12m_rs,crop_sale_share,owns_tractor,owns_pump,owns_modern_equip,n_modern_equip_types,ag_equip_stock_value_rs,livestock_has
5013,2016,618.27056884765625,8,Latikoili,61006,Birendranagar Municipality,Surkhet,Surkhet,Municipality,Birendranagar,9,1,1,169.3157958984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5013,2017,618.27056884765625,8,Latikoili,61006,Birendranagar Municipality,Surkhet,Surkhet,Municipality,Birendranagar,9,1,1,1015.894775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2390,,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1
5013,2018,618.27056884765625,8,Latikoili,61006,Birendranagar Municipality,Surkhet,Surkhet,Municipality,Birendranagar,9,1,1,1015.894775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400,,3,0,0,0,0,0,1,9000,0.19999999999999998,0,0,0,0,3000,1
5014,2016,990.53192138671875,7,ParsaDewadh,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5014,2017,990.53192138671875,7,ParsaDewadh,,,,,,,,1,1,84.65799713134766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
5015,2016,754.5958251953125,6,Anbukhaireni,40710,Aanbu Khaireni Gaunpalika,Tanahun,Tanahun,Rural municipality,Aabukaereni,3,1,1,1017.4739990234376,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4000,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5015,2017,754.5958251953125,6,Anbukhaireni,40710,Aanbu Khaireni Gaunpalika,Tanahun,Tanahun,Rural municipality,Aabukaereni,3,1,1,1017.4739990234376,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
5015,2018,754.5958251953125,6,Anbukhaireni,40710,Aanbu Khaireni Gaunpalika,Tanahun,Tanahun,Rural municipality,Aabukaereni,3,1,1,1017.4739990234376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1000,,1,1,0,0,1,0,0,0,0,0,0,0,0,1500,1
5016,2016,487.4611206054687,1,Bharta Pundyadevi,31203,Kailash Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Kailash,7,1,5,4069.89599609375,0,0,0,0,0,0,0,0,0,0,0.2,0,1,1,0,0,1,1,1,0,0,1,8050,,4,1,0,0,1,1,0,0,0,0,0,0,0,2000,1
5016,2017,487.4611206054687,1,Bharta Pundyadevi,31203,Kailash Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Kailash,7,1,5,4069.89599609375,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,1,0,0,0,3375,,4,1,0,0,1,1,0,0,0,0,0,0,0,500,1
5016,2018,487.4611206054687,1,Bharta Pundyadevi,31203,Kailash Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Kailash,7,1,5,4069.89599609375,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5350,,3,1,0,0,1,0,0,0,0,0,0,0,0,6000,1
5017,2016,990.53192138671875,9,Manpur,20513,Basbariya Gaunpalika,Sarlahi,Sarlahi,Rural municipality,Basbariya,2,1,0,0,6772.6318359375,6772.6318359375,1,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,19000,2.805408659478672,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1
5017,2017,990.53192138671875,9,Manpur,20513,Basbariya Gaunpalika,Sarlahi,Sarlahi,Rural municipality,Basbariya,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
5017,2018,990.53192138671875,9,Manpur,20513,Basbariya Gaunpalika,Sarlahi,Sarlahi,Rural municipality,Basbariya,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
5018,2016,618.27056884765625,9,Dandakhali,61001,Simta Gaunpalika,Surkhet,Surkhet,Rural municipality,Simta,8,1,3,6931.5418701171875,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,1,1,0,0,0,1,1,0,0,0,4300,,11,1,0,1,1,1,0,0,0,0,0,0,0,1000,1
5018,2017,618.27056884765625,9,Dandakhali,61001,Simta Gaunpalika,Surkhet,Surkhet,Rural municipality,Simta,8,1,3,6931.5418701171875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2750,,6,1,1,0,1,1,0,0,0,0,0,0,0,4500,1
5018,2018,618.27056884765625,9,Dandakhali,61001,Simta Gaunpalika,Surkhet,Surkhet,Rural municipality,Simta,8,1,3,6931.5418701171875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,4650,,5,1,0,0,1,1,0,0,0,0,0,0,0,3000,1
5019,2016,585.5533447265625,8,Basa,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5020,2016,631.615234375,9,Devadaha,50801,Devdaha Municipality,Rupandehi,Rupandehi,Municipality,Devdah,10,1,1,5418.10546875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8000,,2,1,0,0,1,1,1,12000,0.3125,0,1,1,1,2000,1
5020,2017,631.615234375,9,Devadaha,50801,Devdaha Municipality,Rupandehi,Rupandehi,Municipality,Devdah,10,1,1,5418.10546875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,17500,,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5020,2018,631.615234375,9,Devadaha,50801,Devdaha Municipality,Rupandehi,Rupandehi,Municipality,Devdah,10,1,1,5418.10546875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,20800,,3,1,0,0,1,1,1,12000,0.25641025641025644,0,0,0,0,0,1
5021,2016,898.64581298828125,8,Pathariya,11115,Kachanakawal Gaunpalika,Jhapa,Jhapa,Rural municipality,Kachankawal,3,1,2,108362.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,23000,,3,1,1,0,1,1,1,805000,0.71484375,0,1,1,2,10500,1
5021,2017,898.64581298828125,8,Pathariya,11115,Kachanakawal Gaunpalika,Jhapa,Jhapa,Rural municipality,Kachankawal,3,1,2,108362.109375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,82200,,3,1,1,0,1,1,1,290000,0.5555555555555556,1,1,1,2,1105000,1
5021,2018,898.64581298828125,8,Pathariya,11115,Kachanakawal Gaunpalika,Jhapa,Jhapa,Rural municipality,Kachankawal,3,1,2,108362.109375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,42700,,3,1,1,0,1,1,1,515800,0.6069444444444445,0,0,0,0,4500,1
5022,2016,754.5958251953125,4,Arthunge,40406,Beni Municipality,Myagdi,Myagdi,Municipality,Beni Municipality,6,1,1,1526.2110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5022,2017,754.5958251953125,4,Arthunge,40406,Beni Municipality,Myagdi,Myagdi,Municipality,Beni Municipality,6,1,2,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,1,0,1,0,0,1,8800,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5022,2018,754.5958251953125,4,Arthunge,40406,Beni Municipality,Myagdi,Myagdi,Municipality,Beni Municipality,6,1,2,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4600,,3,1,0,0,1,1,0,0,0,0,0,0,0,3000,1
5023,2016,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I singh,2,1,2,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250,,4,1,0,0,1,1,0,0,0,0,0,0,0,3000,1
5023,2017,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I singh,2,1,2,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,1,1,1,1,0,0,0,0,0,0,0,5000,1
5023,2018,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I singh,2,1,2,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,1,1,1,1,3000,0.125,0,0,0,0,13000,1
5024,2016,754.5958251953125,9,Aaglung,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,1,1,1,317.96099853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,0,1,0,0,0,0,0,0,0,0,500,1
5024,2017,754.5958251953125,9,Aaglung,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
5024,2018,754.5958251953125,9,Aaglung,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,300,,1,1,0,0,1,0,0,0,0,0,0,0,0,500,1
5025,2016,754.5958251953125,8,Bajhketeria,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,2,1,3,3052.4220581054688,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1
5025,2017,754.5958251953125,8,Bajhketeria,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,2,1,4,6981.3382568359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6500,,6,1,0,1,1,1,0,0,0,0,0,0,0,0,1
5025,2018,754.5958251953125,8,Bajhketeria,50407,Madane Gaunpalika,Gulmi,Gulmi,Rural municipality,Madane,2,1,4,6472.601257324219,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,1,0,0,1,1,0,0,0,0,3450,,6,1,0,1,1,0,0,0,0,0,0,0,0,1400,1
5026,2016,990.53192138671875,4,Beriya Birta (Wa.Pu),20809,Pokhariya Municipality,Parsa,Parsa,Municipality,pokhariya municipality,8,1,2,7788.526611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,25500,,4,1,1,1,1,1,0,0,0,0,0,0,0,100,1
5026,2017,990.53192138671875,4,Beriya Birta (Wa.Pu),20809,Pokhariya Municipality,Parsa,Parsa,Municipality,pokhariya municipality,8,1,2,7788.526611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,13500,,3,1,0,0,1,1,1,26000,0.2818035426731079,0,0,0,0,0,1
5026,2018,990.53192138671875,4,Beriya Birta (Wa.Pu),20809,Pokhariya Municipality,Parsa,Parsa,Municipality,pokhariya municipality,8,1,2,7788.526611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,30800,,2,1,0,0,1,1,1,32500,0.3333333333333333,0,0,0,0,1200,1
5027,2016,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,1,3386.31591796875,4740.84228515625,4740.84228515625,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,29000,6.117056475555,2,1,0,0,1,1,1,14000,0.1590909090909091,0,1,1,1,5500,1
5027,2017,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,25900,,4,1,1,0,1,1,1,21750,0.19642857142857142,0,0,0,0,21500,1
5027,2018,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,44210,,3,1,0,1,1,1,1,14000,0.3111111111111111,0,0,0,0,2500,1
5028,2016,585.5533447265625,1,Chilankha,30102,Bigu Gaunpalika,Dolakha,Dolakha,Rural municipality,Bigu,5,1,1,2034.947998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1250,,4,1,0,1,1,1,0,0,0,0,0,0,0,950,1
5028,2017,585.5533447265625,1,Chilankha,30102,Bigu Gaunpalika,Dolakha,Dolakha,Rural municipality,Bigu,5,1,1,2034.947998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,,4,1,0,1,1,1,0,0,0,0,0,0,0,700,1
5028,2018,585.5533447265625,1,Chilankha,30102,Bigu Gaunpalika,Dolakha,Dolakha,Rural municipality,Bigu,5,1,1,2034.947998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,600,,5,1,0,1,1,1,0,0,0,0,0,0,0,1200,1
5029,2016,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,2,8500,0
5029,2017,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
5029,2018,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5030,2016,585.5533447265625,2,Pagretar,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,sunkoshi gaupalika,7,1,3,3720.1396484375,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,1,1,0,0,1,1,1,0,0,7900,,5,1,1,1,1,0,0,0,0,0,0,0,0,5000,1
5030,2017,585.5533447265625,2,Pagretar,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,sunkoshi gaupalika,7,1,3,3720.1396484375,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,1,0,0,1,4850,,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5030,2018,585.5533447265625,2,Pagretar,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,sunkoshi gaupalika,7,1,3,3720.1396484375,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,1,1,0,0,1,0,1,0,0,1,24700,,4,1,1,0,1,0,0,0,0,0,0,0,0,5500,1
5031,2016,990.53192138671875,6,Ratanpuri,20701,Nijagadh Municipality,Bara,Bara,Municipality,Nijagadh,13,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,12500,,1,1,0,0,1,1,1,6000,0.1388888888888889,0,0,0,0,0,1
5031,2017,990.53192138671875,6,Ratanpuri,20701,Nijagadh Municipality,Bara,Bara,Municipality,Nijagadh,13,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6850,,2,1,0,0,1,1,1,28800,0.4,0,0,0,0,1000,1
5031,2018,990.53192138671875,6,Ratanpuri,20701,Nijagadh Municipality,Bara,Bara,Municipality,Nijagadh,13,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,18400,,3,1,0,0,1,1,0,0,0,0,0,0,0,3500,1
5032,2016,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,0,1,1,1,0,0,0,0,0,0,0,1500,1
5032,2017,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,,12,1,0,1,1,1,1,5600,0.09523809523809523,0,0,0,0,2000,1
5032,2018,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4060,,8,1,0,1,1,1,1,3000,0.0625,0,0,0,0,2500,1
5033,2016,618.27056884765625,4,Jambukandh,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,Chamunda Bidrasaini,6,1,5,14753.372802734375,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,0,1,1,1,0,0,0,0,0,0,0,3000,1
5033,2017,618.27056884765625,4,Jambukandh,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,Chamunda Bidrasaini,6,1,5,6613.5811767578125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,550,,10,1,0,1,1,1,0,0,0,0,0,0,0,2500,1
5033,2018,618.27056884765625,4,Jambukandh,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,Chamunda Bidrasaini,6,1,5,14753.372802734375,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,1,0,0,0,1,0,0,0,0,1110,,8,1,0,1,1,1,0,0,0,0,0,0,0,3400,1
5034,2016,631.615234375,5,Madhbaliya,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,16,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
5034,2017,631.615234375,5,Madhbaliya,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,16,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
5034,2018,631.615234375,5,Madhbaliya,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,16,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5035,2016,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwakhola,4,1,3,3052.4220581054688,1017.4739990234376,1017.4739990234376,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2500,2.457065244320226,4,1,1,1,1,0,1,80000,0.25,0,0,0,0,2500,1
5035,2017,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwakhola,4,1,3,3052.4220581054688,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,5000,,1,0,1,0,0,0,0,0,,0,0,1,1,12000,1
5035,2018,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwakhola,4,1,3,3052.4220581054688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,5320,,4,1,1,1,1,1,1,12000,0.25,0,0,0,0,1800,1
5036,2016,618.27056884765625,7,Ghetma,60801,Aathbiskot Nagarpalika,Rukum West,Rukum,Municipality,Aathabiskot,13,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,500,1
5036,2017,618.27056884765625,7,Ghetma,60801,Aathbiskot Nagarpalika,Rukum West,Rukum,Municipality,Aathabiskot,13,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1600,,11,1,0,1,1,1,0,0,0,0,0,0,0,200,1
5036,2018,618.27056884765625,7,Ghetma,60801,Aathbiskot Nagarpalika,Rukum West,Rukum,Municipality,Aathabiskot,13,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4200,,5,1,1,0,1,1,0,0,0,0,0,0,0,900,0
5037,2016,631.615234375,8,Rakachuli,40808,Binayee Triveni Gaunpalika,Nawalparasi East,Nawalparasi,Rural municipality,Binaya Tirbani,3,1,2,9143.052978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5037,2017,631.615234375,8,Rakachuli,40808,Binayee Triveni Gaunpalika,Nawalparasi East,Nawalparasi,Rural municipality,Binaya Tirbani,3,1,2,13545.263671875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,1500,1
5037,2018,631.615234375,8,Rakachuli,40808,Binayee Triveni Gaunpalika,Nawalparasi East,Nawalparasi,Rural municipality,Binaya Tirbani,3,1,2,13545.263671875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3800,,3,1,1,0,1,0,1,25000,0.36666666666666664,0,0,0,0,4000,1
5038,2016,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,likhu,2,1,3,3370.383056640625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5400,,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5038,2017,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,likhu,2,1,3,3370.383056640625,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,13540,,4,1,0,1,1,0,0,0,0,0,0,0,0,800,1
5038,2018,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,likhu,2,1,3,3370.383056640625,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,4550,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5039,2016,754.5958251953125,1,Shantipur,50403,Chandrakot Gaunpalika,Gulmi,Gulmi,Rural municipality,Chandrakot Gaaupalika,4,1,1,317.96099853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,0,0,0,0,0,0,0,0,500,1
5039,2017,754.5958251953125,1,Shantipur,50403,Chandrakot Gaunpalika,Gulmi,Gulmi,Rural municipality,Chandrakot Gaaupalika,4,1,1,1017.4739990234376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2150,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5039,2018,754.5958251953125,1,Shantipur,50403,Chandrakot Gaunpalika,Gulmi,Gulmi,Rural municipality,Chandrakot Gaaupalika,4,1,1,317.96099853515625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,600,,2,1,0,0,1,0,0,0,0,0,0,0,0,2000,1
5040,2016,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,1,1526.2110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,270,,7,1,1,1,1,0,0,0,0,0,0,0,0,5000,1
5040,2017,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,1,1526.2110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7460,,5,1,0,1,1,1,0,0,0,0,0,0,0,0,1
5040,2018,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,1,1526.2110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1900,,4,1,0,1,1,0,1,700,0.25,0,0,0,0,1000,1
5041,2016,547.52593994140625,2,Nagarjun,70405,Dasharathchand Municipality,Baitadi,Baitadi,Municipality,Dhasarath,11,1,1,7122.31787109375,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5041,2017,547.52593994140625,2,Nagarjun,70405,Dasharathchand Municipality,Baitadi,Baitadi,Municipality,Dhasarath,11,1,1,7122.31787109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
5041,2018,547.52593994140625,2,Nagarjun,70405,Dasharathchand Municipality,Baitadi,Baitadi,Municipality,Dhasarath,11,1,1,7122.31787109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9000,,2,1,0,0,1,1,0,0,0,0,0,0,0,37000,1
5042,2016,487.4611206054687,7,Jyamdi Mandan,30902,Bhumlu Gaunpalika,Kabhrepalanchok,Kabhrepalanchok,Rural municipality,bhulu,9,1,4,2543.685546875,0,0,0,0,0,0,0,0,0,0,0.75,0,1,1,1,0,0,1,1,0,0,0,11400,,5,1,0,1,1,0,1,73550,0.46964701964701966,0,0,0,0,4000,1
5042,2017,487.4611206054687,7,Jyamdi Mandan,30902,Bhumlu Gaunpalika,Kabhrepalanchok,Kabhrepalanchok,Rural municipality,bhulu,9,1,4,2543.685546875,0,0,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,1,1,0,0,15050,,3,1,0,1,1,0,1,116730,0.6633333333333333,0,0,0,0,800,1
