dataset,outcome,label,group,scaling,lag,model,variant,beta,se,p,sig,mean_y,sd_y,n,n_unit
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,2,M4,baseline,0.14820173877381218,0.21483791323940735,0.49245852414979874,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,2,M5,baseline,-0.02379054105682301,0.150367965785371,0.8747179627982613,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,3,M2,baseline,0.13599698262210325,0.24950368115912452,0.5873444308522926,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,3,M3,baseline,0.09869071627687098,0.2537923051225314,0.6984933517024496,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,3,M4,baseline,0.1499011442645309,0.21856660862273272,0.4949588249596116,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,3,M5,baseline,-0.02655362171384978,0.15187598488057957,0.8616847844637373,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,5,M2,baseline,0.1889190204499407,0.36110595602911505,0.6024205598426058,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,5,M3,baseline,0.13054643817776812,0.3673441689958387,0.7233165923453965,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,5,M4,baseline,0.213900809175108,0.3167682301722377,0.5016153903372046,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,lin,5,M5,baseline,-0.03922654507460865,0.2216547291601584,0.8600143464324553,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,0,M2,baseline,0.00781172223492099,0.13775802744606827,0.9549321407441412,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,0,M3,baseline,-0.00951482717769714,0.1403776620887882,0.946143407121998,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,0,M4,baseline,0.0918101160475909,0.11320937709278583,0.41997999399642993,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,0,M5,baseline,-0.01328942879201661,0.08202676672185445,0.8717369268210813,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,1,M2,baseline,-0.03360528172164478,0.18126309056004697,0.8534264003269947,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,1,M3,baseline,-0.05156827095946107,0.18229111288988295,0.7780512451226405,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,1,M4,baseline,-0.007802913458462,0.14513853127279214,0.9572697957583534,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,1,M5,baseline,-0.07280554186546484,0.10292644728417671,0.4815676334808918,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,2,M2,baseline,-0.04229384935993607,0.25774183326498845,0.8701046403025108,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,2,M3,baseline,-0.06656563564170923,0.25954296472784544,0.7982976922213691,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,2,M4,baseline,0.00469555892550265,0.20640467195702436,0.9819114938517476,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,2,M5,baseline,-0.098874748327495,0.14710555215135077,0.5035911452462256,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,3,M2,baseline,-0.03610907848995026,0.2603427346966248,0.8900653674864072,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,3,M3,baseline,-0.06108951634327422,0.26223911779228654,0.8164406700151837,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,3,M4,baseline,-6.344944632094163e-4,0.2095308558326222,0.9975920244542166,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,3,M5,baseline,-0.10259958713133692,0.14775372716261653,0.48960833617672206,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,5,M2,baseline,-0.05889748819315343,0.3788112157274985,0.8768664241543654,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,5,M3,baseline,-0.09793234877389442,0.3811702433274979,0.7979493154602579,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,5,M4,baseline,0.00330623710018119,0.30446038202681025,0.991364898416281,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,log,5,M5,baseline,-0.14924658292515344,0.21610791901295695,0.491970379938107,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,0,M2,baseline,-0.00970189633798213,0.02064077236656729,0.6397119295841093,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,0,M3,baseline,0.02088656318818557,0.03167998476448597,0.5117507128369966,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,0,M4,baseline,0.03428723712409935,0.02634793665359718,0.1971842111942214,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,0,M5,baseline,0.00467675688145503,0.01931790804317864,0.8093767103406453,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,1,M2,baseline,-0.01975808312967902,0.02424556548721697,0.41773577037025744,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,1,M3,baseline,0.01279020954673615,0.03899212749187843,0.743822619995993,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,1,M4,baseline,0.02124154432270153,0.0336655638221341,0.5300122349425938,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,1,M5,baseline,-0.0044079834328101,0.02345514950743073,0.8514440006108559,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,2,M2,baseline,-0.02683313530275977,0.03442746150988687,0.4382233594710211,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,2,M3,baseline,0.02016829362174432,0.05533778093122585,0.7165554910233474,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,2,M4,baseline,0.03282620015536069,0.04758589473582091,0.49245852414976543,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,2,M5,baseline,-0.00526952699068317,0.03330601234954482,0.874717962798381,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,3,M2,baseline,-0.0258583077403437,0.03510673415942885,0.4637171000255753,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,3,M3,baseline,0.02185967069471259,0.05621416506154379,0.6984933517024215,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,3,M4,baseline,0.03320261291031848,0.04841178856123251,0.49495882495958865,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,3,M5,baseline,-0.00588154031416706,0.03364003364420132,0.8616847844637903,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,5,M2,baseline,-0.03961019453895131,0.050809315882945,0.43812125848686634,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,5,M3,baseline,0.02891560884942828,0.08136553131644242,0.7233165923454278,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,5,M4,baseline,0.04737832925216016,0.07016312637433567,0.5016153903372451,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_toilet_ordinary,Toilet: ordinary,amenities_water_toilet,raw,5,M5,baseline,-0.00868855136704244,0.04909579715452388,0.8600143464324452,NA,0.2699072472938189,0.15135842937112992,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,0,M2,baseline,0.06555484632072937,0.05951473487930232,0.27425360135201177,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,0,M3,baseline,0.04129219206972087,0.04417821466639528,0.352996808668005,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,0,M4,baseline,0.02035530541625483,0.04358964444869982,0.6418892967346522,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,0,M5,baseline,0.00963961107213419,0.0459516204617394,0.8344178997038496,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,1,M2,baseline,0.08821908780351603,0.07189185620501555,0.22367161334376817,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,1,M3,baseline,0.06176500255833666,0.05124780820536367,0.2319574894394601,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,1,M4,baseline,0.01718769786155706,0.05334589684510696,0.7482146235240996,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,1,M5,baseline,0.0146799036673543,0.0561595837174105,0.7945131181752979,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,2,M2,baseline,0.1238640895183774,0.10172679838831732,0.22723873529400523,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,2,M3,baseline,0.08710819109346922,0.07275701170045903,0.2350311105269848,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,2,M4,baseline,0.02591988796116882,0.07546957788764418,0.7322352056835475,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,2,M5,baseline,0.02091929590099999,0.07961761192455055,0.7934756525580744,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,3,M2,baseline,0.123585256460337,0.10278846341494856,0.2330704180947955,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,3,M3,baseline,0.08706461885639125,0.07347136213128032,0.2398035154160388,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,3,M4,baseline,0.02342531762464956,0.07641667699630382,0.7600489399469637,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,3,M5,baseline,0.01877712307220242,0.0805773584310562,0.8163797359614415,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,5,M2,baseline,0.1831991989556313,0.15002096858134542,0.22590292670882745,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,5,M3,baseline,0.12633502798560375,0.10649225343977252,0.23928668908169795,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,5,M4,baseline,0.03562746409924849,0.11061305457187225,0.7482919465435334,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,lin,5,M5,baseline,0.02964222329347302,0.11669703416860434,0.8001922359639287,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,0,M2,baseline,0.04080785653543169,0.06019776271323774,0.4999514701074772,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,0,M3,baseline,0.02264204985254877,0.04840375947028312,0.6413204961062899,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,0,M4,baseline,0.01731294804348817,0.04666182979491871,0.7116751379327663,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,0,M5,baseline,0.00980115993201048,0.04797352389860272,0.8386771730090311,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,1,M2,baseline,0.05397146509260842,0.07274832638492622,0.4605004920762441,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,1,M3,baseline,0.03776347051854586,0.05662607830768831,0.5069153449420889,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,1,M4,baseline,-0.01211799948761935,0.05408414050863961,0.823329413077796,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,1,M5,baseline,-0.00507135866030736,0.05905259856791138,0.9317948059493828,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,2,M2,baseline,0.07612123691640116,0.1036687660952864,0.4651023451421256,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,2,M3,baseline,0.05397569099313112,0.08067643468974361,0.50555246478132565,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,2,M4,baseline,-0.01185083196440801,0.07602902749385802,0.8765579817375924,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,2,M5,baseline,-0.0040913818676762,0.08361066875921486,0.961103942675583,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,3,M2,baseline,0.07545887384550526,0.10449828044982086,0.47250484691917183,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,3,M3,baseline,0.05231660583401329,0.08129946865184663,0.5218858501095676,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,3,M4,baseline,-0.01751765111527932,0.07708432073391565,0.8208536060225344,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,3,M5,baseline,-0.00828127783135819,0.08433322704579245,0.9220412929151828,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,5,M2,baseline,0.11212271203083056,0.15235777946761875,0.464107438493779,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,5,M3,baseline,0.07599637723814281,0.11812451963967616,0.5219804841471802,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,5,M4,baseline,-0.02435440607066887,0.11191422748953404,0.828326698677033,NA,0.6518371369330124,0.2734534159322749,150,75
census,amen_water_piped,Water: piped,amenities_water_toilet,log,5,M5,baseline,-0.01064790772674538,0.12264405675690894,0.9310494079987472,NA,0.6518371369330124,0.2734534159322749,150,75
